rss_id,source,channel,url,published,author,title
1279,newsmed,rss,https://www.news-medical.net/news/20210415/Cocoa-consumption-improves-health-of-obese-mice-with-liver-disease.aspx,2021-04-15 05:37:54+00:00,,Cocoa consumption improves health of obese mice with liver disease
1280,newsmed,rss,https://www.news-medical.net/news/20210415/Study-shows-why-social-media-users-are-more-hesitant-about-getting-vaccinated.aspx,2021-04-15 05:42:00+00:00,,Study shows why social media users are more hesitant about getting vaccinated
1281,newsmed,rss,https://www.news-medical.net/news/20210415/Study-may-lead-to-new-therapies-for-patients-suffering-from-Duchenne-muscular-dystrophy.aspx,2021-04-15 05:48:00+00:00,,Study may lead to new therapies for patients suffering from Duchenne muscular dystrophy
1282,newsmed,rss,https://www.news-medical.net/news/20210415/Adults-with-periodontitis-transmit-bacteria-that-can-later-cause-the-disease-in-their-children.aspx,2021-04-15 05:54:22+00:00,,Adults with periodontitis transmit bacteria that can later cause the disease in their children
1283,newsmed,rss,https://www.news-medical.net/news/20210415/Endocrine-Society-opposes-legislative-efforts-to-prevent-access-to-medical-care-for-transgender-youth.aspx,2021-04-15 06:00:00+00:00,,Endocrine Society opposes legislative efforts to prevent access to medical care for transgender youth
1284,newsmed,rss,https://www.news-medical.net/news/20210415/Study-shows-how-alcohol-may-affect-the-brain-offers-potential-treatments-for-alcohol-misuse.aspx,2021-04-15 06:04:20+00:00,,"Study shows how alcohol may affect the brain, offers potential treatments for alcohol misuse"
1285,newsmed,rss,https://www.news-medical.net/news/20210415/Study-reveals-how-DNA-segments-function-in-cells.aspx,2021-04-15 06:08:44+00:00,,Study reveals how DNA segments function in cells
1286,newsmed,rss,https://www.news-medical.net/news/20210415/Improving-urban-design-to-prioritize-and-promote-public-health.aspx,2021-04-15 06:10:27+00:00,,Improving urban design to prioritize and promote public health
1287,newsmed,rss,https://www.news-medical.net/news/20210415/Survey-data-shows-strong-readiness-among-young-people-for-COVID-19-vaccination.aspx,2021-04-15 06:13:00+00:00,,Survey data shows strong readiness among young people for COVID-19 vaccination
1288,newsmed,rss,https://www.news-medical.net/news/20210415/Study-analyzes-trends-in-age-at-natural-menopause-and-reproductive-life-span-among-US-women.aspx,2021-04-15 06:23:00+00:00,,Study analyzes trends in age at natural menopause and reproductive life span among US women
1289,newsmed,rss,https://www.news-medical.net/news/20210415/Cytosections-for-Antibody-Screening-and-Immunohistochemistry-Protocol-Development.aspx,2021-04-15 09:30:00+00:00,,Cytosections for Antibody Screening and Immunohistochemistry Protocol Development
1290,newsmed,rss,https://www.news-medical.net/news/20210415/Airports-step-up-mental-health-assistance-as-passenger-anxiety-soars.aspx,2021-04-15 10:19:07+00:00,,Airports step up mental health assistance as passenger anxiety soars
1291,newsmed,rss,https://www.news-medical.net/news/20210415/The-FDA-seeks-a-new-way-to-review-old-drugs-without-causing-prices-to-soar.aspx,2021-04-15 10:20:52+00:00,,The FDA seeks a new way to review old drugs without causing prices to soar
1292,newsmed,rss,https://www.news-medical.net/news/20210415/Allometric-model-shows-human-travel-is-closely-related-to-spread-of-COVID-19.aspx,2021-04-15 10:41:23+00:00,,Allometric model shows human travel is closely related to spread of COVID-19
1293,newsmed,rss,https://www.news-medical.net/news/20210415/High-antibody-and-inflammatory-mediator-levels-may-predict-severe-COVID-19.aspx,2021-04-15 10:59:18+00:00,,High antibody and inflammatory mediator levels may predict severe COVID-19
1294,newsmed,rss,https://www.news-medical.net/news/20210415/Ovarian-follicular-function-unaffected-by-SARS-CoV-2-infection-or-Pfizer-vaccine-study-finds.aspx,2021-04-15 11:14:39+00:00,,"Ovarian follicular function unaffected by SARS-CoV-2 infection or Pfizer vaccine, study finds"
1295,newsmed,rss,https://www.news-medical.net/news/20210415/Rehabilitation-science-expert-welcomes-exercise-recommendations-for-people-with-chronic-pain.aspx,2021-04-15 11:40:00+00:00,,Rehabilitation science expert welcomes exercise recommendations for people with chronic pain
1296,newsmed,rss,https://www.news-medical.net/news/20210415/Tanning-bed-ban-among-minors-would-prevent-melanoma-and-save-millions-in-healthcare-costs.aspx,2021-04-15 11:47:49+00:00,,Tanning bed ban among minors would prevent melanoma and save millions in healthcare costs
1297,newsmed,rss,https://www.news-medical.net/news/20210415/Abbotte28099s-XIENCEe284a2-Stent-Receives-European-Approval-for-One-Month-Dual-Anti-Platelet-Therapy-(DAPT)-for-High-Bleeding-Risk-Patients.aspx,2021-04-15 11:53:33+00:00,,Abbott’s XIENCE™ Stent Receives European Approval for One-Month Dual Anti-Platelet Therapy (DAPT) for High Bleeding Risk Patients
1298,newsmed,rss,https://www.news-medical.net/news/20210415/Medical-EdTech-specialist-Continulus-forms-partnership-with-the-Australian-Sepsis-Network.aspx,2021-04-15 11:57:56+00:00,,"Medical EdTech specialist, Continulus forms partnership with the Australian Sepsis Network"
1299,newsmed,rss,https://www.news-medical.net/news/20210415/Early-exposure-to-air-pollutant-may-contribute-to-non-atopic-childhood-asthma.aspx,2021-04-15 11:58:29+00:00,,Early exposure to air pollutant may contribute to non-atopic childhood asthma
1300,newsmed,rss,https://www.news-medical.net/news/20210415/Future-attempts-to-reduce-Covid-19-spread-should-focus-on-tackling-airborne-transmission.aspx,2021-04-15 12:08:17+00:00,,Future attempts to reduce Covid-19 spread should focus on tackling airborne transmission
1301,newsmed,rss,https://www.news-medical.net/news/20210415/Unhealthy-lifestyles-mediate-only-a-small-proportion-of-health-inequity-in-UK-and-US-adults.aspx,2021-04-15 12:10:55+00:00,,Unhealthy lifestyles mediate only a small proportion of health inequity in UK and US adults
1302,newsmed,rss,https://www.news-medical.net/news/20210415/Discontinuation-of-oxytocin-stimulation-may-lead-to-a-small-increase-in-cesarean-section.aspx,2021-04-15 12:14:00+00:00,,Discontinuation of oxytocin stimulation may lead to a small increase in cesarean section
1303,newsmed,rss,https://www.news-medical.net/news/20210415/Study-observes-neurological-and-psychiatric-outcomes-in-recovered-COVID-19-patients-six-months-post-infection.aspx,2021-04-15 12:48:52+00:00,,Study observes neurological and psychiatric outcomes in recovered COVID-19 patients six months post-infection
1304,newsmed,rss,https://www.news-medical.net/news/20210415/Researchers-map-the-changing-trends-of-cancer-burden-worldwide-and-in-China.aspx,2021-04-15 12:53:36+00:00,,Researchers map the changing trends of cancer burden worldwide and in China
1305,newsmed,rss,https://www.news-medical.net/news/20210415/Researchers-study-how-antibacterial-properties-in-animals-plants-can-be-used-in-medical-implants.aspx,2021-04-15 12:57:24+00:00,,"Researchers study how antibacterial properties in animals, plants can be used in medical implants"
1306,newsmed,rss,https://www.news-medical.net/news/20210415/Greater-intake-of-red-and-processed-meat-associated-with-worse-heart-function-finds-study.aspx,2021-04-15 13:15:40+00:00,,"Greater intake of red and processed meat associated with worse heart function, finds study"
1307,newsmed,rss,https://www.news-medical.net/news/20210415/Heart-Research-UK-funds-new-project-investigating-the-effects-of-COVID-19-on-blood-vessels-and-blood-pressure.aspx,2021-04-15 13:16:12+00:00,,Heart Research UK funds new project investigating the effects of COVID-19 on blood vessels and blood pressure
1308,newsmed,rss,https://www.news-medical.net/news/20210415/Pregnancy-increases-the-risk-of-first-time-symptomatic-kidney-stone.aspx,2021-04-15 13:20:07+00:00,,Pregnancy increases the risk of first-time symptomatic kidney stone
1309,newsmed,rss,https://www.news-medical.net/news/20210415/New-nanothin-coating-could-be-used-to-treat-deadly-bacterial-and-fungal-infections.aspx,2021-04-15 13:25:44+00:00,,New nanothin coating could be used to treat deadly bacterial and fungal infections
1310,newsmed,rss,https://www.news-medical.net/news/20210415/Maintenance-of-good-oral-health-may-help-prevent-heart-infection-caused-by-mouth-bacteria.aspx,2021-04-15 13:48:00+00:00,,Maintenance of good oral health may help prevent heart infection caused by mouth bacteria
1311,newsmed,rss,https://www.news-medical.net/news/20210415/Can-biomaterials-offer-novel-therapeutic-strategies-against-COVID-19.aspx,2021-04-15 14:03:43+00:00,,Can biomaterials offer novel therapeutic strategies against COVID-19?
1312,newsmed,rss,https://www.news-medical.net/news/20210415/SARS-CoV-2-transmission-risk-during-air-travel-could-be-low-says-study.aspx,2021-04-15 14:35:00+00:00,,Researchers assess SARS-CoV-2 transmission risk during air travel
1313,newsmed,rss,https://www.news-medical.net/news/20210415/Highly-Accurate-Physicochemical-Characterisation-of-Small-Nanoparticles.aspx,2021-04-15 16:28:54+00:00,,Highly Accurate Physicochemical Characterisation of Small Nanoparticles
1314,newsmed,rss,https://www.news-medical.net/news/20210415/Keele-researcher-awarded-prestigious-grant-to-identify-treatments-for-devastating-childhood-disease.aspx,2021-04-15 17:36:01+00:00,,Keele researcher awarded prestigious grant to identify treatments for devastating childhood disease
1315,newsmed,rss,https://www.news-medical.net/news/20210415/Researchers-develop-e2809cNano-Gluee2809d-with-therapeutic-potential-against-SARS-CoV-2.aspx,2021-04-15 17:38:00+00:00,,Researchers develop “Nano-Glue” with therapeutic potential against SARS-CoV-2
1316,newsmed,rss,https://www.news-medical.net/news/20210415/INRS-professor-receives-CIHR-funding-for-research-on-nasopharyngeal-bacteria.aspx,2021-04-15 17:41:11+00:00,,INRS professor receives CIHR funding for research on nasopharyngeal bacteria
1317,newsmed,rss,https://www.news-medical.net/news/20210415/UZH-study-establishes-an-objective-neurobiological-measure-for-stress-resilience.aspx,2021-04-15 17:48:38+00:00,,UZH study establishes an objective neurobiological measure for stress resilience
1318,newsmed,rss,https://www.news-medical.net/news/20210415/CHOP-researchers-identify-key-target-responsible-for-treatment-failure-in-patients-with-hemophilia-A.aspx,2021-04-15 17:53:00+00:00,,CHOP researchers identify key target responsible for treatment failure in patients with hemophilia A
1319,newsmed,rss,https://www.news-medical.net/news/20210415/New-recipients-for-the-2021-NCCN-Foundation-Young-Investigator-Awards-announced.aspx,2021-04-16 00:14:37+00:00,,New recipients for the 2021 NCCN Foundation Young Investigator Awards announced
1320,newsmed,rss,https://www.news-medical.net/news/20210415/New-machine-learning-method-for-designing-more-effective-antibody-drugs.aspx,2021-04-16 00:20:29+00:00,,New machine learning method for designing more effective antibody drugs
1321,newsmed,rss,https://www.news-medical.net/news/20210415/CUNY-SPH-announces-the-New-York-State-Vaccine-Education-and-Adoption-Project.aspx,2021-04-16 00:26:09+00:00,,CUNY SPH announces the New York State Vaccine Education and Adoption Project
1322,newsmed,rss,https://www.news-medical.net/news/20210415/Anti-diabetic-drug-metformin-inhibits-disease-progression-in-Alport-syndrome-mouse-model.aspx,2021-04-16 00:35:28+00:00,,Anti-diabetic drug metformin inhibits disease progression in Alport syndrome mouse model
1323,newsmed,rss,https://www.news-medical.net/news/20210415/CityU-researchers-identify-super-enhancers-that-stimulate-the-activity-of-breast-cancer-genes.aspx,2021-04-16 00:42:58+00:00,,CityU researchers identify super-enhancers that stimulate the activity of breast cancer genes
1324,newsmed,rss,https://www.news-medical.net/news/20210415/Personality-trait-neuroticism-associated-with-higher-risk-of-Parkinsons-disease.aspx,2021-04-16 00:47:55+00:00,,Personality trait neuroticism associated with higher risk of Parkinson's disease
1325,newsmed,rss,https://www.news-medical.net/news/20210415/Japanesee28093European-scientists-detect-novel-genetic-mitochondrial-disorder.aspx,2021-04-16 00:53:22+00:00,,Japanese–European scientists detect novel genetic mitochondrial disorder
1326,newsmed,rss,https://www.news-medical.net/news/20210415/Researchers-identify-two-distinct-phenotypes-of-COVID-19-associated-ARDS.aspx,2021-04-16 01:04:16+00:00,,Researchers identify two distinct phenotypes of COVID-19-associated ARDS
1327,newsmed,rss,https://www.news-medical.net/news/20210415/New-plasmonic-isothermal-PCR-technology-can-detect-respiratory-viral-pathogens-in-30-minutes.aspx,2021-04-16 01:12:38+00:00,,New plasmonic isothermal PCR technology can detect respiratory viral pathogens in 30 minutes
1328,newsmed,rss,https://www.news-medical.net/news/20210415/Researchers-develop-a-classification-scheme-for-neuromyelitis-optica-spectrum-disorder.aspx,2021-04-16 01:16:06+00:00,,Researchers develop a classification scheme for neuromyelitis optica spectrum disorder
1329,newsmed,rss,https://www.news-medical.net/news/20210415/UGA-receives-NIH-contract-to-establish-the-Center-for-Influenza-Disease-and-Emergence-Research.aspx,2021-04-16 01:20:56+00:00,,UGA receives NIH contract to establish the Center for Influenza Disease and Emergence Research
1330,newsmed,rss,https://www.news-medical.net/news/20210415/CU-researcher-receives-NIH-grant-to-analyze-the-link-between-gut-microbiome-and-osteoarthritis.aspx,2021-04-16 01:27:04+00:00,,CU researcher receives NIH grant to analyze the link between gut microbiome and osteoarthritis
1331,newsmed,rss,https://www.news-medical.net/news/20210415/COVID-19-pandemic-has-worsened-global-maternal-and-perinatal-outcomes.aspx,2021-04-16 01:36:27+00:00,,COVID-19 pandemic has worsened global maternal and perinatal outcomes
1332,newsmed,rss,https://www.news-medical.net/news/20210415/Obese-or-overweight-patients-at-high-risk-for-having-worse-COVID-19-outcomes.aspx,2021-04-16 01:45:00+00:00,,Obese or overweight patients at high risk for having worse COVID-19 outcomes
1333,newsmed,rss,https://www.news-medical.net/news/20210415/An-ion-pump-tested-as-a-possible-method-to-treat-malignant-brain-tumors.aspx,2021-04-16 01:53:00+00:00,,An ion pump tested as a possible method to treat malignant brain tumors
1334,newsmed,rss,https://www.news-medical.net/news/20210415/Feline-model-of-SARS-CoV-2-infection-imitates-COVID-19-in-humans.aspx,2021-04-16 03:28:08+00:00,,Feline model of SARS-CoV-2 infection imitates COVID-19 in humans
1335,newsmed,rss,https://www.news-medical.net/news/20210415/Chile-and-Uruguay-are-experiencing-their-worst-moment-of-COVID-19-pandemic.aspx,2021-04-16 03:49:04+00:00,,Chile and Uruguay are experiencing their worst moment of COVID-19 pandemic
1336,newsmed,rss,https://www.news-medical.net/news/20210415/COVID-19-vaccine-INO-4800-shows-efficacy-against-SARS-CoV-2-variants.aspx,2021-04-16 03:50:28+00:00,,COVID-19 vaccine INO-4800 shows efficacy against SARS-CoV-2 variants
1337,newsmed,rss,https://www.news-medical.net/news/20210415/Epigenetic-endowment-of-every-person-has-an-impact-on-COVID-19-severity.aspx,2021-04-16 03:54:00+00:00,,Epigenetic endowment of every person has an impact on COVID-19 severity
1338,newsmed,rss,https://www.news-medical.net/news/20210415/Trial-results-show-leishmaniasis-vaccine-is-safe-and-induces-immune-responses-in-patients.aspx,2021-04-16 03:59:54+00:00,,Trial results show leishmaniasis vaccine is safe and induces immune responses in patients
1339,newsmed,rss,https://www.news-medical.net/news/20210416/Study-reveals-new-genes-that-program-stem-cells-to-make-dendritic-cells.aspx,2021-04-16 04:39:53+00:00,,Study reveals new genes that program stem cells to make dendritic cells
1340,newsmed,rss,https://www.news-medical.net/news/20210416/Study-Norovirus-clusters-are-resistant-to-detergent-and-ultraviolet-disinfection.aspx,2021-04-16 04:41:11+00:00,,Study: Norovirus clusters are resistant to detergent and ultraviolet disinfection
1341,newsmed,rss,https://www.news-medical.net/news/20210416/Researchers-explore-ways-to-reduce-firearm-related-death-and-injury.aspx,2021-04-16 04:44:00+00:00,,Researchers explore ways to reduce firearm-related death and injury
1342,newsmed,rss,https://www.news-medical.net/news/20210416/Modeling-study-suggests-how-different-SARS-CoV-2-mutations-prevent-antibody-binding.aspx,2021-04-16 04:44:30+00:00,,Modeling study suggests how different SARS-CoV-2 mutations prevent antibody binding
1343,newsmed,rss,https://www.news-medical.net/news/20210416/Study-finds-that-not-all-patients-with-elevated-eye-pressure-need-treatment-to-prevent-vision-loss.aspx,2021-04-16 04:47:09+00:00,,Study finds that not all patients with elevated eye pressure need treatment to prevent vision loss
1344,newsmed,rss,https://www.news-medical.net/news/20210416/Researchers-visualize-fast-brain-signals-from-outside-the-skull.aspx,2021-04-16 04:48:22+00:00,,Researchers visualize fast brain signals from outside the skull
1345,newsmed,rss,https://www.news-medical.net/news/20210416/Study-Financial-stress-can-have-impact-on-well-being-lead-to-physical-pain-in-later-years.aspx,2021-04-16 04:50:54+00:00,,"Study: Financial stress can have impact on well-being, lead to physical pain in later years"
1346,newsmed,rss,https://www.news-medical.net/news/20210416/Analysis-Hispanic-Black-and-Native-Americans-have-carried-the-burden-of-COVID-19-pandemic.aspx,2021-04-16 04:53:25+00:00,,"Analysis: Hispanic, Black, and Native Americans have carried the burden of COVID-19 pandemic"
1347,newsmed,rss,https://www.news-medical.net/news/20210416/Cell-receptor-neuropilin-1-offers-a-promising-anti-tumor-strategy.aspx,2021-04-16 04:55:48+00:00,,Cell receptor neuropilin-1 offers a promising anti-tumor strategy
1348,newsmed,rss,https://www.news-medical.net/news/20210416/A-new-approach-to-estimate-the-risks-of-exposure-to-COVID-19-under-different-indoor-settings.aspx,2021-04-16 04:57:29+00:00,,A new approach to estimate the risks of exposure to COVID-19 under different indoor settings
1349,newsmed,rss,https://www.news-medical.net/news/20210416/Diseases-can-alter-the-social-networks-and-economic-growth-of-countries-for-generations.aspx,2021-04-16 05:21:11+00:00,,Diseases can alter the social networks and economic growth of countries for generations
1350,newsmed,rss,https://www.news-medical.net/news/20210416/Breast-cancer-treatment-can-be-safely-reduced-in-women-over-the-age-of-70.aspx,2021-04-16 05:23:55+00:00,,Breast cancer treatment can be safely reduced in women over the age of 70
1351,newsmed,rss,https://www.news-medical.net/news/20210416/Shorter-variations-of-high-intensity-interval-training-also-improve-health.aspx,2021-04-16 05:28:00+00:00,,Shorter variations of high intensity interval training also improve health
1352,newsmed,rss,https://www.news-medical.net/news/20210416/e2809cExpansion-Huntere2809d-method-can-detect-DNA-errors-that-lead-to-repeat-expansion-diseases.aspx,2021-04-16 05:31:00+00:00,,“Expansion Hunter” method can detect DNA errors that lead to repeat expansion diseases
1353,newsmed,rss,https://www.news-medical.net/news/20210416/Complex-patterns-of-genetic-ancestry-can-provide-insights-into-genetic-environmental-factors-of-many-diseases.aspx,2021-04-16 05:37:05+00:00,,"Complex patterns of genetic ancestry can provide insights into genetic, environmental factors of many diseases"
1354,newsmed,rss,https://www.news-medical.net/news/20210416/Engaging-in-household-chores-may-be-beneficial-for-brain-health-in-older-adults.aspx,2021-04-16 05:38:00+00:00,,Engaging in household chores may be beneficial for brain health in older adults
1355,newsmed,rss,https://www.news-medical.net/news/20210416/Researchers-probe-intriguing-interaction-between-sugars-and-the-SARS-CoV-2-spike-protein.aspx,2021-04-16 05:39:38+00:00,,Researchers probe intriguing interaction between sugars and the SARS-CoV-2 spike protein
1356,newsmed,rss,https://www.news-medical.net/news/20210416/HP1a-is-a-key-epigenetic-regulator-that-maintains-chromosome-integrity.aspx,2021-04-16 05:43:00+00:00,,HP1a is a key epigenetic regulator that maintains chromosome integrity
1357,newsmed,rss,https://www.news-medical.net/news/20210416/Researchers-evaluate-the-ability-of-visio-vestibular-examination-to-enhance-concussion-diagnosis.aspx,2021-04-16 05:54:27+00:00,,Researchers evaluate the ability of visio-vestibular examination to enhance concussion diagnosis
1358,newsmed,rss,https://www.news-medical.net/news/20210416/3D-replicas-of-healthy-adult-hearts-show-how-cardiac-shape-relates-to-function.aspx,2021-04-16 05:58:11+00:00,,3D replicas of healthy adult hearts show how cardiac shape relates to function
1359,newsmed,rss,https://www.news-medical.net/news/20210416/Study-shows-how-proteins-work-in-concert-to-resolve-DNA-double-strand-breaks.aspx,2021-04-16 06:00:41+00:00,,Study shows how proteins work in concert to resolve DNA double-strand breaks
1360,newsmed,rss,https://www.news-medical.net/news/20210416/Recovered-COVID-19-patients-may-need-only-a-single-vaccine-dose-suggests-study.aspx,2021-04-16 06:09:48+00:00,,"Recovered COVID-19 patients may need only a single vaccine dose, suggests study"
1361,newsmed,rss,https://www.news-medical.net/news/20210416/Bristol-based-new-biotech-company-is-developing-ground-breaking-treatments-for-Covid-19.aspx,2021-04-16 09:46:00+00:00,,Bristol-based new biotech company is developing ground-breaking treatments for Covid-19
1362,newsmed,rss,https://www.news-medical.net/news/20210416/Plans-to-hold-Tokyo-Olympic-and-Paralympic-games-must-be-reconsidered-argue-experts.aspx,2021-04-16 09:50:21+00:00,,"Plans to hold Tokyo Olympic and Paralympic games must be reconsidered, argue experts"
1363,newsmed,rss,https://www.news-medical.net/news/20210416/Repurposing-an-existing-cheap-drug-into-long-acting-injectable-therapy-to-treat-Covid-19.aspx,2021-04-16 10:00:20+00:00,,"Repurposing an existing, cheap drug into long-acting injectable therapy to treat Covid-19"
1364,newsmed,rss,https://www.news-medical.net/news/20210416/New-website-helps-children-and-parents-to-prepare-for-hospital-stays-anesthesia-and-surgery.aspx,2021-04-16 10:07:45+00:00,,"New website helps children and parents to prepare for hospital stays, anesthesia and surgery"
1365,newsmed,rss,https://www.news-medical.net/news/20210416/Climate-hazards-cause-devastating-impact-on-rural-sanitation.aspx,2021-04-16 10:14:12+00:00,,Climate hazards cause devastating impact on rural sanitation
1366,newsmed,rss,https://www.news-medical.net/news/20210416/Genetic-variants-that-impact-protein-binding-in-immune-cells-can-cause-autoimmune-diseases.aspx,2021-04-16 10:17:39+00:00,,Genetic variants that impact protein binding in immune cells can cause autoimmune diseases
1367,newsmed,rss,https://www.news-medical.net/news/20210416/Combination-of-2-Photon-3D-printer-and-bioink-allows-precise-direct-printing-of-living-cells.aspx,2021-04-16 10:23:00+00:00,,"Combination of 2-Photon 3D-printer and bioink allows precise, direct printing of living cells"
1368,newsmed,rss,https://www.news-medical.net/news/20210416/A-specific-nutritional-approach-for-subjects-with-post-Covid-Syndrome.aspx,2021-04-16 10:53:25+00:00,,A specific nutritional approach for subjects with post-Covid Syndrome
1369,newsmed,rss,https://www.news-medical.net/news/20210416/Post-Covid-19-chronic-fatigue-an-observational-survey-highlights-the-positive-effects-of-Apportalc2ae.aspx,2021-04-16 10:53:44+00:00,,Post Covid-19 chronic fatigue: an observational survey highlights the positive effects of Apportal®
1370,newsmed,rss,https://www.news-medical.net/news/20210416/Curcumin-nanosystems-could-be-powerful-COVID-19-therapeutics.aspx,2021-04-16 11:11:27+00:00,,Curcumin nanosystems could be powerful COVID-19 therapeutics
1371,newsmed,rss,https://www.news-medical.net/news/20210416/COVID-19-vaccination-of-lactating-mothers-elicits-specific-IgA-antibodies-in-breast-milk.aspx,2021-04-16 11:33:59+00:00,,COVID-19 vaccination of lactating mothers elicits specific IgA antibodies in breast milk
1372,newsmed,rss,https://www.news-medical.net/news/20210416/Rapid-mRNA-vaccination-effectively-controls-SARS-CoV-2-transmission-in-long-term-care-facilities.aspx,2021-04-16 11:52:56+00:00,,Rapid mRNA vaccination effectively controls SARS-CoV-2 transmission in long-term care facilities
1373,newsmed,rss,https://www.news-medical.net/news/20210416/New-and-more-effective-treatment-for-Pompe-disease.aspx,2021-04-16 12:41:53+00:00,,New and more effective treatment for Pompe disease
1374,newsmed,rss,https://www.news-medical.net/news/20210416/Triangular-shaped-spikes-aid-the-success-of-coronavirus-transmission.aspx,2021-04-16 12:49:51+00:00,,Triangular-shaped spikes aid the success of coronavirus transmission
1375,newsmed,rss,https://www.news-medical.net/news/20210416/Elderly-patients-of-female-physicians-are-more-likely-to-be-vaccinated-against-the-flu.aspx,2021-04-16 13:50:34+00:00,,Elderly patients of female physicians are more likely to be vaccinated against the flu
1376,newsmed,rss,https://www.news-medical.net/news/20210416/Shift-working-hours-out-of-sync-with-body-clock-linked-with-greater-cardiovascular-risk.aspx,2021-04-16 13:50:59+00:00,,Shift working hours out of sync with body clock linked with greater cardiovascular risk
1377,newsmed,rss,https://www.news-medical.net/news/20210416/Study-assesses-the-link-between-womens-lifestyle-and-risk-of-recurrent-pregnancy-loss.aspx,2021-04-16 13:53:09+00:00,,Study assesses the link between women's lifestyle and risk of recurrent pregnancy loss
1378,newsmed,rss,https://www.news-medical.net/news/20210416/Researchers-identify-new-targets-to-control-angiogenesis.aspx,2021-04-16 13:58:44+00:00,,Researchers identify new targets to control angiogenesis
1379,newsmed,rss,https://www.news-medical.net/news/20210416/SARS-CoV-2-can-alter-bone-marrow-macrophage-(BMM)-to-osteoclast-differentiation-study-finds.aspx,2021-04-16 14:01:00+00:00,,"SARS-CoV-2 can alter bone marrow macrophage (BMM)-to-osteoclast differentiation, study finds"
1380,newsmed,rss,https://www.news-medical.net/news/20210416/Study-reveals-new-lineage-of-tuberculosis-causing-bacteria-in-the-eastern-part-of-the-continent.aspx,2021-04-16 14:08:00+00:00,,Study reveals new lineage of tuberculosis-causing bacteria in the eastern part of the continent
1381,newsmed,rss,https://www.news-medical.net/news/20210416/WHOe28099s-new-initiative-aims-to-speed-up-action-on-diabetes.aspx,2021-04-16 14:14:00+00:00,,WHO’s new initiative aims to speed up action on diabetes
1382,newsmed,rss,https://www.news-medical.net/news/20210416/Numerous-agents-with-anti-SARS-CoV-2-potential-discovered-with-crystallographic-screening.aspx,2021-04-16 14:16:29+00:00,,Numerous agents with anti-SARS-CoV-2 potential discovered with crystallographic screening
1383,newsmed,rss,https://www.news-medical.net/news/20210416/Pandemic-highlights-need-for-urgent-care-clinics-for-women.aspx,2021-04-16 14:18:59+00:00,,Pandemic highlights need for urgent care clinics for women
1384,newsmed,rss,https://www.news-medical.net/news/20210416/Researchers-identify-risk-factors-for-SARS-CoV-2-reinfection.aspx,2021-04-16 14:34:55+00:00,,Researchers identify risk factors for SARS-CoV-2 reinfection
1385,newsmed,rss,https://www.news-medical.net/news/20210416/Mysterious-ailment-mysterious-relief-vaccines-help-some-Covid-long-haulers.aspx,2021-04-16 16:57:00+00:00,,"Mysterious ailment, mysterious relief: Vaccines help some Covid long haulers"
1386,newsmed,rss,https://www.news-medical.net/news/20210416/Ask-KHN-Politifact-Ie28099ve-recovered-from-Covid-Why-do-i-still-have-to-mask-up.aspx,2021-04-16 17:00:30+00:00,,Ask KHN-Politifact: I’ve recovered from Covid. Why do i still have to mask up?
1387,newsmed,rss,https://www.news-medical.net/news/20210416/FDA-approves-immunotherapy-for-first-line-treatment-of-advanced-gastric-cancer.aspx,2021-04-16 17:04:55+00:00,,FDA approves immunotherapy for first-line treatment of advanced gastric cancer
1388,newsmed,rss,https://www.news-medical.net/news/20210417/KHNe28099S-e28098What-The-Healthe28099-Pause-And-Effect-On-Covid-Vaccines.aspx,2021-04-17 17:04:00+00:00,,KHN’s ‘What the Health?’: Pause and effect on Covid vaccines
1389,newsmed,rss,https://www.news-medical.net/news/20210417/The-shock-and-reality-of-catching-Covid-after-being-vaccinated.aspx,2021-04-17 17:21:20+00:00,,The shock and reality of catching Covid after being vaccinated
1390,newsmed,rss,https://www.news-medical.net/news/20210417/FDA-revokes-EUA-for-monoclonal-antibody-therapy-bamlanivimab-to-treat-patients-with-COVID-19.aspx,2021-04-17 17:47:06+00:00,,FDA revokes EUA for monoclonal antibody therapy bamlanivimab to treat patients with COVID-19
1391,newsmed,rss,https://www.news-medical.net/news/20210418/Overwhelming-evidence-SARS-CoV-2-is-airborne.aspx,2021-04-19 02:18:22+00:00,,Overwhelming evidence SARS-CoV-2 is airborne
1392,newsmed,rss,https://www.news-medical.net/news/20210418/Novel-mRNA-delivery-vehicle-provides-alternative-to-LNPs-for-SARS-CoV-2-vaccines.aspx,2021-04-19 02:32:46+00:00,,Novel mRNA delivery vehicle provides alternative to LNPs for SARS-CoV-2 vaccines
1393,newsmed,rss,https://www.news-medical.net/news/20210418/Research-looks-at-SARS-CoV-2-transmission-from-people-to-pets.aspx,2021-04-19 02:53:30+00:00,,Research looks at SARS-CoV-2 transmission from people to pets
1394,newsmed,rss,https://www.news-medical.net/news/20210418/Obesity-hypertension-and-smoking-linked-to-lower-vaccine-induced-antibody-production-against-SARS-CoV-2.aspx,2021-04-19 03:21:33+00:00,,"Obesity, hypertension and smoking linked to lower vaccine-induced antibody production against SARS-CoV-2"
1395,newsmed,rss,https://www.news-medical.net/news/20210419/Humans-versus-viruses-Can-we-avoid-extinction-in-near-future.aspx,2021-04-19 04:03:05+00:00,,Humans versus viruses - Can we avoid extinction in near future?
